Date;Artist;Song Name;Korean Name;Director;lien_video;Type;Release;vues;likes;comments;id_video;ratio_engagement
2012-08-26;ze:a;Phoenix;;;https://youtu.be/iFEC-bcJJj0;Boy;Major;862187,0;12357,0;1703,0;3005;0,014332157640975798
2012-08-22;tiny-g;Tiny-G;작은거인;;https://youtu.be/19VgRyl8edo;Girl;Major;2188278,0;25249,0;2780,0;3006;0,011538296322496502
2012-08-21;kara;Pandora;판도라;;https://youtu.be/g0XpNvLWimo;Girl;Major;40920446,0;184948,0;22926,0;3007;0,004519696583952189
2012-08-20;u-kiss;One of You;;;https://youtu.be/EPaIGmlBOGw;Boy;Japanese;1755620,0;17996,0;2232,0;3008;0,01025050979141272
2012-08-16;ftisland;Top Secret;;;https://youtu.be/2Trubk4xZ-8;Boy;Japanese;786120,0;7464,0;421,0;3009;0,009494733628453671
2012-08-15;two x;Double Up;;;https://youtu.be/nCBV176XWB0;Girl;Major;657348,0;7724,0;854,0;3010;0,011750244923541259
2012-08-14;exid;I Feel Good;아이필굿;ZANYBROS;https://youtu.be/CWFB8HCQsu0;Girl;Major;14534283,0;115310,0;5786,0;3011;0,00793365589482467
2012-08-13;vixx;Rock Ur Body;락 유어 바디;ZANYBROS;https://youtu.be/_uRrv67FCb0;Boy;Major;5798288,0;81749,0;4219,0;3012;0,014098816754186753
2012-08-12;nu'est;Not Over You;낫 오버 유;;https://youtu.be/ob5pwn7bF8s;Boy;Minor;474046,0;16593,0;2886,0;3013;0,03500293220489151
2012-08-10;super junior-k.r.y;The One I Love;한 사람만을;;https://youtu.be/HYt-1l7xhZQ;Boy;Major;994108,0;20083,0;1970,0;3014;0,020202030362898197
2012-08-09;cnblue;Come On;;;https://youtu.be/UDpuWQgRHag;Boy;Japanese;1174723,0;11394,0;593,0;3015;0,009699307836826213
2012-08-09;evol;We are a bit different;우린 좀 달라;;https://youtu.be/187oF0LI5QQ;Girl;Major;2719462,0;51641,0;5136,0;3016;0,01898941775983632
2012-08-09;tasty;You Know Me;너 나 알아;;https://youtu.be/m_joKpiEDuM;Boy;Major;1737543,0;30878,0;2677,0;3017;0,01777107098932228
2012-08-08;supernova;She's Gone;;;https://youtu.be/NKWKyiQ19cY;Boy;Major;24150,0;474,0;40,0;3018;0,019627329192546585
2012-08-06;4minute;Love Tension;러브텐션;ZANYBROS;https://youtu.be/omRLij2knRk;Girl;Japanese;10904980,0;71749,0;7220,0;3019;0,0065794710306667226
2012-08-03;teen top;Be Ma Girl;나랑 사귈래?;;https://youtu.be/ReyRdXsqlrE;Boy;Major;13046553,0;101835,0;7718,0;3020;0,00780551000712602
2012-08-01;d-unit;I'm Missin' You;아임 미싱 유;;https://youtu.be/l2EBlde3xJU;Girl;Major;430358,0;5707,0;631,0;3021;0,013261052426119649
2012-07-31;cnblue;Friday (T.G.I Friday's Brand Song);;;https://youtu.be/r_aWJWfaRVg;Boy;CF;1169271,0;16319,0;983,0;3022;0,013956559257862378
2012-07-30;aoa;Elvis;엘비스;;https://youtu.be/e5KOIrBcwj8;Girl;Major;9972835,0;84914,0;7457,0;3023;0,008514529719984338
2012-07-25;fiestar, iu;Sea of Moonlight;달빛바다;;https://youtu.be/HiIjdaSlFug;Girl;Major;4592591,0;38338,0;3024,0;3024;0,008347793217379907
2012-07-24;a-prince;You're The Only One;너 하나만 생각해;;https://youtu.be/6oGDZ1S1iCU;Boy;Major;587018,0;5239,0;623,0;3025;0,008924768916796418
2012-07-23;crayon pop;Bing Bing;빙빙;;https://youtu.be/CaTcPBuqspE;Girl;Major;4073474,0;26459,0;1949,0;3026;0,006495438537228911
2012-07-21;beast;Beautiful Night;아름다운 밤이야;ZANYBROS;https://youtu.be/ckIGhwQtd-c;Boy;Major;59278034,0;439240,0;47975,0;3027;0,007409827390699226
2012-07-21;crayon pop;Saturday Night;세러데이 나잇;;https://youtu.be/fdQxjfv83V8;Girl;Major;4120609,0;25489,0;1563,0;3028;0,006185736137546659
2012-07-19;glam;Party(XXO);파티(XXO);;https://youtu.be/dd-EnU-s9Rg;Girl;Major;3330978,0;100353,0;9931,0;3029;0,030127187870949614
2012-07-18;b.a.p;NO MERCY;노 멀씨;ZANYBROS;https://youtu.be/MxPb3z76uAY;Boy;Major;11424140,0;127708,0;21027,0;3030;0,011178784573718459
2012-07-18;c-clown;Solo;솔로;;https://youtu.be/lvbGmWIHM6k;Boy;Major;3101545,0;44916,0;4609,0;3031;0,014481814708475937
2012-07-16;brown eyed girls;One Summer Night;한 여름밤의 꿈;ZANYBROS;https://youtu.be/vgBlBFL3CBo;Girl;Major;1667822,0;12807,0;1330,0;3032;0,007678877002461893
2012-07-13;tahiti;Tonight;투나잇;;https://youtu.be/AC5YY3Wxkr8;Girl;Major;584864,0;5036,0;593,0;3033;0,008610548777151611
2012-07-11;bigstar;Hot Boy;핫보이;;https://youtu.be/qLunOf5QsYQ;Boy;Major;1596700,0;22749,0;3034,0;3034;0,014247510490386422
2012-07-10;a-jax;HOT GAME;핫게임;ZANYBROS;https://youtu.be/RLfVoz8ncXQ;Boy;Major;2507029,0;36961,0;3845,0;3035;0,014742948725363768
2012-07-10;nu'est;Action;액션;;https://youtu.be/utyi1VU6aAU;Boy;Major;848453,0;27567,0;3402,0;3036;0,03249089814049806
2012-07-09;december;Unfinished;;;https://youtu.be/uO3_bYNBSOM;Boy;Major;305708,0;1982,0;186,0;3037;0,006483310871812318
2012-07-09;wonder girls;Like Money ft. Akon;라이크 머니;Ethan Lander;https://youtu.be/quE6Cq4Q2bs;Girl;English;15254414,0;162964,0;23862,0;3038;0,010683071798103815
2012-07-08;t-ara;Day by Day (Dance version);데이바이데이;Cha Euntaek;https://youtu.be/kb6mCsvLqP0;Girl;Major;17199397,0;107126,0;9089,0;3039;0,006228474172670123
2012-07-07;cross gene;La-Di Da-Di;라디다디;;https://youtu.be/QTCXEQ3zmUY;Boy;Major;4471056,0;72190,0;8257,0;3040;0,016146073768702515
2012-07-06;2ne1;I Love You;아이 러브 유;Seo Hyunseung;https://youtu.be/LUrUPzLm5SI;Girl;Major;89728004,0;716151,0;84289,0;3041;0,007981354405253459
2012-07-06;myname;Summer Party;;;https://youtu.be/jsKWVPx-BlU;Boy;Japanese;1014555,0;13330,0;822,0;3042;0,0131387652714737
2012-07-05;u-kiss;Dear My Friend;;;https://youtu.be/rCmJ9Mjp8uI;Boy;Japanese;398807,0;6985,0;1079,0;3043;0,017514737705205775
2012-07-03;ze:a;Aftermath;후유증;;https://youtu.be/J6xPw2UWNQg;Boy;Major;4230697,0;36591,0;5867,0;3044;0,008648929478996014
2012-07-02;t-ara;Day by Day (Drama version);데이바이데이;Cha Euntaek;https://youtu.be/brnCe8lL7l4;Girl;Major;24937606,0;301441,0;44966,0;3045;0,012087808268363852
2012-06-27;sistar;Loving U;러빙유;;https://youtu.be/oL2AlXWVbKU;Girl;Major;52886950,0;230849,0;14555,0;3046;0,004364952034481096
2012-06-19;after school;Flashback;플래쉬백;;https://youtu.be/t0IKUhydr_8;Girl;Major;25333600,0;160824,0;16379,0;3047;0,00634824896580036
2012-06-14;girls' generation;Paparazzi;파파라치;Toshiyuki Suzuki;https://youtu.be/IUqP1xzRZkw;Girl;Japanese;78973925,0;532255,0;56377,0;3048;0,006739629567607283
2012-06-14;boyfriend;Love Style;러브스타일;;https://youtu.be/UoFLHRVsVuU;Boy;Major;5583023,0;58141,0;8952,0;3049;0,010413892258727932
2012-06-11;f(x);Electric Shock;일렉트릭 쇼크;;https://youtu.be/n8I8QGFA1oM;Girl;Major;145891853,0;1085211,0;120331,0;3050;0,0074384619681264865
2012-06-09;u-kiss;Believe;;;https://youtu.be/P_E0J2WIfw0;Boy;Major;21596877,0;182227,0;24347,0;3051;0,008437655129489324
2012-06-05;dal shabet;Mr. BangBang;미스터 뱅뱅;ZANYBROS;https://youtu.be/0tVe-60aQ5Q;Girl;Major;4720853,0;31495,0;2287,0;3052;0,0066714638223219404
2012-06-05;girls' generation-tts;OMG (Oh My God);;;https://youtu.be/V-yT_c8ZL2Y;Girl;Minor;3261687,0;36507,0;5232,0;3053;0,011192674220426423
2012-06-05;2ne1;Be Mine;;;https://youtu.be/vZtd_m3VDJI;Girl;CF;6950262,0;84166,0;14609,0;3054;0,012109759315548104
2012-06-02;bigbang;Monster;몬스터;Han Samin;https://youtu.be/btDd9rOlc2k;Boy;Major;102924493,0;754441,0;142475,0;3055;0,007330043394044214
2012-06-02;wonder girls;Like This;라이크디스;Jang Jaehyeok;https://youtu.be/7EZTUYwjWBs;Girl;Major;36589161,0;238697,0;32120,0;3056;0,006523707936347598
2012-05-31;a-jax;ONE 4 U;원포유;;https://youtu.be/M5LtlBuS3H4;Boy;Major;1111525,0;18038,0;2999,0;3057;0,016228155012257935
2012-05-31;myname;Hello & Goodbye;헬로앤굿바이;;https://youtu.be/i0tBpo6_7Xg;Boy;Major;2763037,0;39787,0;3693,0;3058;0,01439973478458667
2012-05-30;teen top;To You;투 유;;https://youtu.be/Cn4R8Y-hRfY;Boy;Major;18415305,0;150350,0;10603,0;3059;0,008164404553712252
2012-05-29;m.i.b;Only Hard For Me;나만 힘들게;;https://youtu.be/weHAkYz2Jek;Boy;Major;2029295,0;26021,0;1959,0;3060;0,01282267979766372
2012-05-29;leessang;Pursuing The Happiness;행복을 찾아서;;https://youtu.be/le0GI8FtB2o;Boy;Minor;6797301,0;37384,0;1851,0;3061;0,0054998300060568155
2012-05-28;sunny hill;Do It;두잇;;https://youtu.be/JcRrRJTCdOY;Co-ed;OST;393193,0;3265,0;301,0;3062;0,008303810088175528
2012-05-27;as one;Day By Day 2012;;;https://youtu.be/JIkeAeFqvU0;Girl;Major;204549,0;2057,0;130,0;3063;0,010056270135762092
2012-05-24;tritops;Love Addiction;금단현상;;https://youtu.be/KZN56v8VaXk;Boy;Major;11781,0;257,0;17,0;3064;0,021814786520668875
2012-05-24;leessang;Someday;;;https://youtu.be/2ijmmNmJ09k;Boy;Major;2982591,0;15853,0;1082,0;3065;0,005315177307247289
2012-05-23;t-ara;Round and Round;빙글빙글;;https://youtu.be/0tMQEr1DGgA;Girl;Major;592828,0;7201,0;366,0;3066;0,012146862159007335
2012-05-23;b1a4;Baby Good Night;잘자요 굿나잇;;https://youtu.be/j_ZnxKSPJH8;Boy;Major;17236402,0;135866,0;14852,0;3067;0,007882503552655596
2012-05-23;vixx;Super Hero;슈퍼히어로;ZANYBROS;https://youtu.be/pT0rl2luupY;Boy;Major;6803036,0;91756,0;8031,0;3068;0,013487507636296501
2012-05-22;btob;Irresistible Lips;그 입술을 뺏었어;ZANYBROS;https://youtu.be/uTB_2OfZMrk;Boy;Minor;12070625,0;124877,0;9543,0;3069;0,010345528918345157
2012-05-22;ftisland;Stay;;;https://youtu.be/rSPP9Zxg4BY;Boy;Japanese;1696715,0;16087,0;658,0;3070;0,009481262321603805
2012-05-20;2pm;Only You;온리 유;;https://youtu.be/8lh_MbSDKzA;Boy;Minor;2711072,0;35830,0;3179,0;3071;0,01321617426612056
2012-05-19;jj project;Bounce;;;https://youtu.be/1yvic9sAg64;Boy;Major;24945794,0;499824,0;36134,0;3072;0,020036403732027933
2012-05-18;leessang;Hard To Be Humble;겸손은 힘들어;;https://youtu.be/moxWZXFlkjo;Boy;Major;790772,0;4895,0;278,0;3073;0,006190153419696196
2012-05-16;dmtn;E.R;이알;;https://youtu.be/eJBksKJ2bmU;Boy;Major;43631,0;973,0;79,0;3074;0,02230065778918659
2012-05-15;c-real;Sorry But I;쏘리 벗 아이;;https://youtu.be/2VKkIjhDNGk;Girl;Major;1063689,0;17910,0;1815,0;3075;0,016837628291728128
2012-05-15;infinite;The Chaser;추격자;Soo A Whang (FPK);https://youtu.be/wgmSImDoJNg;Boy;Major;16440895,0;149012,0;12446,0;3076;0,009063496847343165
2012-05-14;a-jax;Never Let Go;너 밖에 몰라서;;https://youtu.be/O_XBL6sQffA;Boy;Major;542612,0;8842,0;1017,0;3077;0,016295253330188053
2012-05-14;broken valentine;Down;;;https://youtu.be/Vwr4PuYYCNc;Boy;Major;29736,0;290,0;16,0;3078;0,009752488566047888
2012-05-09;apink;Hush;허쉬;ZANYBROS;https://youtu.be/q-67jToInT0;Girl;Major;13584630,0;94974,0;7733,0;3079;0,0069912835314616594
2012-05-09;super junior;Opera;오페라;;https://youtu.be/r0UnFPcdr2c;Boy;Japanese;11022142,0;113869,0;6653,0;3080;0,01033093204569493
2012-05-09;mighty mouth;Bad Boy;나쁜놈;;https://youtu.be/N3jqfRcW354;Boy;Major;5081220,0;23308,0;1459,0;3081;0,004587087353037263
2012-05-08;hello venus;Venus;비너스;Kim Hyejung;https://youtu.be/zU3Ug5pw7sw;Girl;Major;8985453,0;82680,0;10772,0;3082;0,009201539421551701
2012-05-08;block b;Action (RMX);액션;;https://youtu.be/fRjbO8Kx0jM;Boy;Minor;1221670,0;17260,0;2074,0;3083;0,014128201560159453
2012-05-02;btob;Father;아버지;;https://youtu.be/J6wwClvnq8Y;Boy;Minor;3300160,0;51453,0;4057,0;3084;0,0155910622515272
2012-05-02;gavy nj;Don't Call Me;연락하지마;;https://youtu.be/9aA6bgS-aFQ;Girl;Major;331380,0;2366,0;147,0;3085;0,007139839459231094
2012-05-01;touch;Walk With Me;같이 걷자;;https://youtu.be/je0sXjCyR_8;Boy;Major;927361,0;19118,0;1490,0;3086;0,020615488466735176
2012-05-01;stellar;UFO;유에프오;ZANYBROS;https://youtu.be/M89N7rw2Dtc;Girl;Major;nan;nan;nan;3087;nan
2012-05-01;ftisland;Neverland;;;https://youtu.be/Fve3Cl8w5Ys;Boy;Japanese;999141,0;10566,0;585,0;3088;0,010575083997153555
2012-04-30;girls' generation-tts;Twinkle;;;https://youtu.be/JmM04_OgajU;Girl;Major;97540650,0;660387,0;86846,0;3089;0,006770377273475212
2012-04-30;december;She's Gone;;;https://youtu.be/dLuc9HWknBc;Boy;Major;22788,0;87,0;1,0;3090;0,003817798841495524
2012-04-29;block b;Close My Eyes;눈감아줄께;;https://youtu.be/TqeeNIZ57v4;Boy;Minor;1498453,0;21824,0;2007,0;3091;0,014564354037130293
2012-04-28;j.y. park;You're The One;너 뿐이야;;https://youtu.be/Ezqn0DV3dqk;Boy Solo;Major;5667589,0;55490,0;3456,0;3092;0,009790759351110323
2012-04-26;b.a.p;POWER;파워;ZANYBROS;https://youtu.be/eBSaX3jvyEc;Boy;Major;18217513,0;187303,0;26781,0;3093;0,01028148024376324
2012-04-25;u-kiss;Dora Dora;돌아돌아;;https://youtu.be/8vfiaNtF9B4;Boy;Major;11030354,0;109986,0;28434,0;3094;0,009971212165992133
2012-04-19;sunny hill;Princess and Prince Charming;백마는 오고 있는가;;https://youtu.be/FG3QZHMkyPg;Co-ed;Major;1995078,0;16515,0;2090,0;3095;0,00827787184260465
2012-04-19;noel;Fading Away;떠나간다;;https://youtu.be/p-vaLQk8aW4;Boy;Major;1257678,0;5612,0;320,0;3096;0,004462191435327644
2012-04-18;5tion;Deep Slow;딥슬로우;;https://youtu.be/r_ucbUWCRf0;Boy;Minor;41335,0;464,0;61,0;3097;0,011225353816378372
2012-04-17;girl's day;Oh! My God;오마이갓;METAOLOZ;https://youtu.be/O-Ep0N5Eyeg;Girl;Major;7510658,0;51788,0;4199,0;3098;0,006895268031109924
2012-04-16;daybreak;Silly;;;https://youtu.be/NOCO9pior78;Boy;Major;589523,0;3059,0;159,0;3099;0,005188940889498798
2012-04-12;baechigi;Two Mari;두 마리;;https://youtu.be/payicUZ0UZ;Boy;Major;nan;nan;nan;3100;nan
2012-04-11;sistar;Alone;나혼자;;https://youtu.be/E0ZHXVp_wUE;Girl;Major;153820363,0;599873,0;31014,0;3101;0,0038998282691609563
2012-04-10;shinhwa;Venus;;;https://youtu.be/AnP-SWX29Jo;Boy;Major;3423501,0;49837,0;2547,0;3102;0,014557320123464255
2012-04-09;nell;The Day Before;그리고 남겨진 것들;;https://youtu.be/a6AzbOupbxk;Boy;Major;3605384,0;40292,0;3500,0;3103;0,011175508628207148
2012-04-08;4minute;Volume Up;볼륨 업;ZANYBROS;https://youtu.be/qsWl1--Niyg;Girl;Major;52771082,0;373460,0;38968,0;3104;0,007076982048615186
2012-04-07;exo;MAMA;마마;;https://youtu.be/KH6ZwnqZ7Wo;Boy;Major;105589082,0;1635037,0;200591,0;3105;0,015484905911010762
2012-04-04;m.i.b;Celebrate;;;https://youtu.be/4L2ASwznxOA;Boy;Minor;714026,0;8670,0;488,0;3106;0,012142414982087487
2012-04-03;urban zakapa;Beautiful Day;;;https://youtu.be/AWmbDGMWlAY;Co-ed;Major;226402,0;1643,0;69,0;3107;0,007257003030008569
2012-04-03;girls' generation;Time Machine;;;https://youtu.be/fj-857Q_zEU;Girl;Japanese;14979600,0;154728,0;9021,0;3108;0,010329247776976688
2012-04-02;ze:a;Bad Sad Talk;이별드립;;https://youtu.be/WOtZ4U0ZDns;Boy;Minor;177319,0;2021,0;211,0;3109;0,011397537770910056
2012-03-28;spica;Painkiller;페인킬러;;https://youtu.be/mkiLNi0fA-Y;Girl;Major;1728811,0;23660,0;2182,0;3110;0,01368570653472242
2012-03-27;tritops;I'm A Bad Guy;나는 나쁜 놈 입니다;;https://youtu.be/n2twLEVxMx8;Boy;Major;9593,0;242,0;20,0;3111;0,025226727822370478
2012-03-25;cnblue;Hey You;헤이 유;;https://youtu.be/hZYuZ5DIvn4;Boy;Major;17964311,0;140474,0;9879,0;3112;0,007819615236008774
2012-03-22;shinee;Sherlock (Clue+Note);셜록;Cho Soohyun;https://youtu.be/8kyG5tTZ1iE;Boy;Major;47487106,0;537573,0;85647,0;3113;0,011320399267961287
2012-03-21;btob;Insane;비밀;ZANYBROS;https://youtu.be/FmuHZa6DQOc;Boy;Major;29744639,0;282874,0;19078,0;3114;0,009510083480925757
2012-03-21;5tion;Papillon;빠삐용;;https://youtu.be/28Ey-7NHljI;Boy;Major;44665,0;441,0;54,0;3115;0,00987350274263965
2012-03-18;rainbow;Gonna Gonna Go!;ガナガナGO!;;https://youtu.be/BCGhKZ3JCac;Girl;Japanese;1991686,0;7460,0;345,0;3116;0,0037455703358862794
2012-03-15;cnblue;Still in Love;아직 사랑한다;;https://youtu.be/SuOJ59ra63g;Boy;Major;9001865,0;89774,0;7022,0;3117;0,009972822298490369
2012-03-14;nu'est;Face;페이스;;https://youtu.be/YczfpTIBxZ4;Boy;Major;32053495,0;442698,0;15132,0;3118;0,013811224017848912
2012-03-13;b1a4;Baby I'm Sorry;베이비 아임 쏘리;;https://youtu.be/Z37WOB7cf44;Boy;Major;12394073,0;106724,0;15563,0;3119;0,008610890060111797
2012-03-11;2am;I Wonder If You Hurt Like Me;너도 나처럼;ZANYBROS;https://youtu.be/OhuVWznRDDs;Boy;Major;5866123,0;62012,0;4710,0;3120;0,010571206911276835
2012-03-08;exo;History;히스토리;;https://youtu.be/vdejiaoEhFc;Boy;Major;94945824,0;967797,0;81893,0;3121;0,010193149727153877
2012-03-07;9muses;Ticket;티켓;ZANYBROS;https://youtu.be/_aOq_1T8XY0;Girl;Major;4536242,0;37501,0;3772,0;3122;0,008266975174604882
2012-03-06;c-real;Joma Joma;조마 조마;;https://youtu.be/57OFgLhgmpU;Girl;Major;782408,0;8739,0;1220,0;3123;0,011169364321428206
2012-03-06;december;With This Song;이 노랠 빌려서;;https://youtu.be/yF8H0GN6Twk;Boy;Major;105625,0;258,0;55,0;3124;0,002442603550295858
2012-03-06;bigbang;Fantastic Baby;판타스틱 베이비;Seo Hyunseung;https://youtu.be/AAbokV76tkU;Boy;Major;561233951,0;4477768,0;329942,0;3125;0,007978433934763865
2012-03-05;kara;Girls Power;ガ?ルズ　パワ?;;https://youtu.be/Q-v6io4lIew;Girl;Japanese;726403,0;5403,0;330,0;3126;0,007438019942098257
2012-03-05;kara;Speed Up;スピ?ド　アップ;;https://youtu.be/q6tfl41YlJ8;Girl;Japanese;3217202,0;14411,0;711,0;3127;0,004479358150343062
2012-03-05;2ne1;Scream;;Mari Kim;https://youtu.be/2Cg7XNbNt_c;Girl;Japanese;4797644,0;0,0;0,0;3128;0,0
2012-03-01;b.a.p;Secret Love;비밀연애;;https://youtu.be/hlOdbs1_FmQ;Boy;Minor;996750,0;21634,0;1463,0;3129;0,021704539754201155
2012-02-28;bigbang;Bad Boy;배드 보이;Han Samin;https://youtu.be/1qnV55LUFVM;Boy;Major;181697536,0;1190498,0;110181,0;3130;0,006552086650200914
2012-02-23;u-kiss;For Kiss Me;평생;;https://youtu.be/7CHP5dUKDB4;Boy;Major;239958,0;5813,0;713,0;3131;0,024225072721059518
2012-02-22;brave girls;Nowadays You;요즘 너;;https://youtu.be/Rgk-wTlJNMU;Girl;Major;1007158,0;10750,0;1194,0;3132;0,010673598382776088
2012-02-21;bigbang;Blue;블루;Han Samin;https://youtu.be/2GRP1rkE4O0;Boy;Major;206343253,0;1229961,0;154536,0;3133;0,005960752203514015
2012-02-20;orange caramel;Bangkok City;방콕시티;;https://youtu.be/0lDoBvLxnwQ;Girl;Major;754960,0;10322,0;725,0;3134;0,013672247536293314
2012-02-19;miss a;Touch;터치;;https://youtu.be/aF8Fst_zonU;Girl;Major;23682825,0;162622,0;16339,0;3135;0,0068666639220616625
2012-02-16;u-kiss;A Shared Dream;;;https://youtu.be/rrUDFJ8WzG0;Boy;Japanese;1130301,0;13441,0;1221,0;3136;0,011891522700590374
2012-02-15;exid;Whoz That Girl;후즈 댓 걸;;https://youtu.be/enrUVf_JTz8;Girl;Major;11467962,0;78379,0;8312,0;3137;0,0068346058349338795
2012-02-14;beast;Mystery;미스테리;;https://youtu.be/wv7Yn31Efx0;Boy;Minor;16408392,0;113052,0;8548,0;3138;0,0068898890275171385
2012-02-14;gp basic;Ride the Edge;Edge 타;;https://youtu.be/IzFxZbOiXJM;Girl;Major;239993,0;2185,0;424,0;3139;0,0091044322126062
2012-02-12;5tion;Let's Get Married;우리 결혼까지 하자;;https://youtu.be/_NFDGvVfWOo;Boy;Major;38057,0;165,0;6,0;3140;0,004335601860367344
2012-02-08;chocolat;One More Day;하루만 더;;https://youtu.be/FjnIoQFhEN0;Girl;Major;168884,0;4339,0;830,0;3141;0,02569219108974207
2012-02-08;spica;Russian Roulette;러시안룰렛;;https://youtu.be/IrIAoajRIUY;Girl;Major;2293941,0;26550,0;1973,0;3142;0,011573968118622057
2012-02-06;davichi;Will Think Of You;생각날거야;;https://youtu.be/yaByEX5vzsY;Girl;Major;1528074,0;6828,0;367,0;3143;0,004468369987317368
2012-02-01;block b;NalinA;난리나;;https://youtu.be/grrpg_r1Nb8;Boy;Major;25860312,0;377706,0;5524,0;3144;0,014605624247688891
2012-01-30;ftisland;Severely;지독하게;;https://youtu.be/mZJnZD1UbA8;Boy;Major;24447525,0;261993,0;20750,0;3145;0,010716544926326899
2012-01-29;cnblue;Where You Are;;;https://youtu.be/TBIRKzd39qg;Boy;Japanese;2256074,0;16240,0;663,0;3146;0,007198345444342695
2012-01-29;exo;What Is Love;사랑은 무엇인가;;https://youtu.be/t6fPzVNIEB0;Boy;Minor;43310018,0;653526,0;55643,0;3147;0,015089488071789765
2012-01-26;dal shabet;Hit U;히트 유;ZANYBROS;https://youtu.be/fj1pw5pdexU;Girl;Major;607766,0;4227,0;589,0;3148;0,006954979383512734
2012-01-25;b.a.p;WARRIOR;워리어;ZANYBROS;https://youtu.be/N8Pwejfz0rI;Boy;Major;2827026,0;54567,0;2267,0;3149;0,01930190949782563
2012-01-18;song jieun;It's Cold;추워요;;https://youtu.be/FH__y5TsQ14;Girl Solo;OST;762475,0;6728,0;432,0;3150;0,00882389586543821
2012-01-12;sunny hill;The Grasshopper Song;베짱이 찬가;;https://youtu.be/4h1SixKJSKs;Co-ed;Major;3781840,0;28691,0;2935,0;3151;0,007586518731622702
2012-01-11;rainbow pixie;Hoi Hoi;호이호이;;https://youtu.be/4oUtxee1QM8;Girl;Major;2648434,0;14896,0;2246,0;3152;0,005624455810490274
2012-01-11;t-ara;Lovey Dovey (Zombie version);러비더비;Cha Euntaek;https://youtu.be/CJ0djllyqwY;Girl;Major;63892644,0;304610,0;13875,0;3153;0,004767528481056442
2012-01-11;wonder girls;The DJ Is Mine;더 디제이 이즈 마인;Ethan Lander;https://youtu.be/doXnuStEf2I;Girl;English;8187057,0;72815,0;14417,0;3154;0,008893916336480862
2012-01-10;9muses;News;뉴스;Saem & Serin;https://youtu.be/MC_SKIkZ9PE;Girl;Major;5339090,0;33493,0;2939,0;3155;0,006273166401015904
2012-01-09;spica;Doggedly;독하게;;https://youtu.be/SqMvrDJc7LQ;Girl;Major;1306126,0;10168,0;594,0;3156;0,007784853834928636
2012-01-09;mblaq;This Is War;전쟁이야;;https://youtu.be/Bsiv1mo0HTQ;Boy;Major;11532102,0;143191,0;41320,0;3157;0,01241673027172323
2012-01-09;broken valentine;No Name;;;https://youtu.be/0VGoYSM3dqg;Boy;Major;88800,0;1278,0;72,0;3158;0,014391891891891892
2012-01-07;jyj;Get Out;;;https://youtu.be/QScKUGCS6Ko;Boy;Major;9010828,0;80158,0;5549,0;3159;0,008895741878548786
2012-01-05;jyj;In Heaven;;;https://youtu.be/F3nCVLlhXmc;Boy;Major;8802765,0;103023,0;7645,0;3160;0,011703481803728715
2012-01-04;teen top;Crazy;미치겠어;;https://youtu.be/EKtxtDG2NkY;Boy;Major;18131999,0;160786,0;11918,0;3161;0,008867527513099906
2012-01-03;dynamic duo;Without You;거기서거기;;https://youtu.be/Fs_p7BHfzO0;Boy;Major;537465,0;2461,0;298,0;3162;0,004578902812276148
2012-01-01;t-ara;Lovey Dovey (Drama version);러비더비;Cha Euntaek;https://youtu.be/_sa1GWrN6eQ;Girl;Major;15084989,0;96620,0;12212,0;3163;0,006405042787899945
2011-12-30;koyote;Repeat the same words;했던 말 또 하고;;https://youtu.be/DDgnw2b6098;Co-ed;Major;nan;nan;nan;3164;nan
2011-12-21;t-ara, davichi;We Were In Love;우리 사랑했잖아;;https://youtu.be/nJ31sMmytHU;Girl;Major;102109401,0;580336,0;30622,0;3165;0,0056834727685847455
2011-12-18;super junior-d&e;Oppa, Oppa;떴다 오빠;;https://youtu.be/LloLMZlnLXQ;Boy;;8920102,0;115360,0;8209,0;3166;0,012932587542160392
2011-12-14;orange caramel;Funny Hunny;퍼니허니;;https://youtu.be/8jZOWNNEzUQ;Girl;Major;1598126,0;13116,0;781,0;3167;0,00820711258061004
2011-12-08;mblaq;White Forever;;;https://youtu.be/pIOvpQ1OaVw;Boy;Minor;637936,0;12414,0;1871,0;3168;0,019459632314213337
2011-12-07;boyfriend;I'll Be There;내가 갈게;;https://youtu.be/CipF26oiY54;Boy;Major;6022800,0;60459,0;9103,0;3169;0,010038354253835426
2011-12-05;infinite;Lately (White Confession);하얀고백;Soo A Whang (FPK);https://youtu.be/mZu3fRDrK5c;Boy;Minor;4620397,0;57539,0;8124,0;3170;0,01245325888662814
2011-12-05;ftisland;Distance;;;https://youtu.be/scT6xjzY7Lc;Boy;Japanese;3056302,0;23063,0;1193,0;3171;0,007546047478292394
2011-11-30;trouble maker;Trouble Maker;;;https://youtu.be/s-zRAQmKUkI;Co-ed;Major;137624467,0;1074403,0;50923,0;3172;0,007806773195350504
2011-11-29;after school;Tap Slap;;;https://youtu.be/w_5KWPNfBH8;Girl;Japanese;105600,0;835,0;42,0;3173;0,00790719696969697
2011-11-24;ze:a;Daily Daily;;;https://youtu.be/jLFX2nLOjso;Boy;Japanese;222183,0;2332,0;206,0;3174;0,01049585251796942
2011-11-23;u-kiss;Tick Tack;;;https://youtu.be/H4dO_-Cj-Ss;Boy;Japanese;3984013,0;37983,0;6265,0;3175;0,009533854432703909
